product_name_langs,product_name_texts,additives_n,complete,completeness,created_t,ingredients_from_palm_oil_n,ingredients_n,ingredients_percent_analysis,ingredients_with_specified_percent_n,ingredients_with_unspecified_percent_n,ingredients_without_ciqual_codes_n,known_ingredients_n,last_modified_t,last_updated_t,nova_group,popularity_key,rev,unknown_ingredients_n,schema_version,prediction
main | en,All Purpose Soy Sauce | All Purpose Soy Sauce,1.0,0.0,0.6000000238418579,1.48909653E9,0.0,11.0,1.0,0.0,9.0,2.0,22.0,1.740279301E9,1.740279301E9,3.0,0.0,4.0,1.0,999.0,1
main | en,California Almonds | California Almonds,0.0,0.0,0.6625000238418579,1.489073261E9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.772804976E9,1.772804976E9,1.0,12.0,6.0,0.0,1003.0,1
main | en,Classic Ranch Dressing | Classic Ranch Dressing,3.0,0.0,0.6000000238418579,1.489096586E9,0.0,16.0,1.0,0.0,15.0,6.0,36.0,1.740349035E9,1.740349035E9,4.0,0.0,3.0,0.0,999.0,1
main | en,"Food lion, two-bite rownies | Food lion, two-bite rownies",4.0,0.0,0.5,1.489078219E9,0.0,35.0,1.0,0.0,31.0,16.0,34.0,1.775699046E9,1.775699046E9,4.0,0.0,3.0,1.0,1003.0,0
main | en,Mini Ice Cream Sandwiches | Mini Ice Cream Sandwiches,6.0,0.0,0.675000011920929,1.489092902E9,0.0,16.0,1.0,0.0,15.0,12.0,14.0,1.7622448E9,1.771288043E9,4.0,12.0,11.0,2.0,1002.0,1
main | en,Zucchini Noodles | Zucchini Noodles,0.0,0.0,0.6000000238418579,1.48907694E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.740350384E9,1.740350384E9,1.0,0.0,2.0,0.0,999.0,1
main | en,"Dannon, light & fit, greek crunch nonfat yogurt & toppings, key lime pie | Dannon, light & fit, greek crunch nonfat yogurt & toppings, key lime pie",10.0,0.0,0.5,1.489138198E9,0.0,40.0,1.0,0.0,34.0,20.0,34.0,1.772111592E9,1.772111592E9,4.0,0.0,3.0,6.0,1003.0,0
main | en,GREEK caramel apple pie | GREEK caramel apple pie,6.0,0.0,0.5874999761581421,1.489138201E9,0.0,16.0,1.0,0.0,14.0,11.0,14.0,1.776620957E9,1.776620957E9,4.0,10.0,50.0,2.0,1003.0,1
main | en,"Honey & oats with almonds toasted multi-grain cereal with almonds & honey oat clusters, honey & oats with almonds | Honey & oats with almonds toasted multi-grain cereal with almonds & honey oat clusters, honey & oats with almonds",1.0,0.0,0.5,1.489052655E9,0.0,38.0,1.0,0.0,30.0,24.0,60.0,1.587572173E9,1.73481076E9,4.0,0.0,2.0,1.0,999.0,0
main | en,Ice cream | Ice cream,7.0,0.0,0.5,1.489053655E9,0.0,18.0,1.0,0.0,18.0,12.0,32.0,1.587572895E9,1.734810336E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Spreadable Butter | Spreadable Butter,0.0,0.0,0.6000000238418579,1.489133585E9,0.0,3.0,1.0,0.0,3.0,1.0,5.0,1.740351503E9,1.740351503E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Jawbreakers Candy | Jawbreakers Candy,7.0,0.0,0.6000000238418579,1.489073289E9,0.0,13.0,1.0,0.0,12.0,11.0,19.0,1.74035169E9,1.74035169E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Milk Chocolate Peanut Clusters | Milk Chocolate Peanut Clusters,1.0,0.0,0.6000000238418579,1.489073287E9,0.0,12.0,1.0,0.0,9.0,4.0,20.0,1.740351713E9,1.740351713E9,4.0,0.0,2.0,1.0,999.0,1
main | es | en,Instant Corn Masa Flour | Masa Instantánea de Maíz | Instant Corn Masa Flour,0.0,0.0,0.887499988079071,1.489057969E9,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.772552324E9,1.772552324E9,1.0,2.4900000018E10,69.0,1.0,1003.0,1
main | en,"Compleats, Cheese & Spinach Ravioli | Compleats, Cheese & Spinach Ravioli",4.0,0.0,0.4000000059604645,1.48905264E9,0.0,60.0,1.0,1.0,51.0,23.0,72.0,1.489052641E9,1.707497103E9,4.0,0.0,1.0,7.0,999.0,0
main | en,Burritos | Burritos,0.0,0.0,0.6000000238418579,1.489136214E9,0.0,20.0,1.0,0.0,17.0,6.0,16.0,1.740352508E9,1.748417632E9,3.0,0.0,4.0,4.0,1001.0,1
main | en,Soft Ripened Cheese Brie | Soft Ripened Cheese Brie,0.0,0.0,0.6000000238418579,1.489065724E9,0.0,7.0,1.0,0.0,7.0,5.0,10.0,1.740352857E9,1.740352857E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Organic Pinto Beans | Organic Pinto Beans,0.0,0.0,0.6000000238418579,1.489069842E9,0.0,3.0,1.0,0.0,3.0,1.0,7.0,1.740353517E9,1.771287548E9,3.0,0.0,3.0,0.0,1002.0,1
main | en,"Fresh Choices, Peanuts Honey Roaster | Fresh Choices, Peanuts Honey Roaster",1.0,0.0,0.5,1.489072153E9,0.0,6.0,1.0,0.0,6.0,1.0,12.0,1.587585356E9,1.734803658E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Portabella Pizza | Portabella Pizza,1.0,0.0,0.6000000238418579,1.489094769E9,0.0,16.0,1.0,0.0,15.0,7.0,28.0,1.740353985E9,1.740353985E9,3.0,0.0,3.0,5.0,999.0,1
main | en,Au Jus Gravy Mix | Au Jus Gravy Mix,4.0,0.0,0.6000000238418579,1.489051606E9,0.0,18.0,1.0,0.0,17.0,8.0,39.0,1.740354675E9,1.740354675E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Maple Syrup | Maple Syrup,0.0,0.0,0.6000000238418579,1.48909454E9,0.0,2.0,1.0,0.0,2.0,1.0,9.0,1.740354752E9,1.740354752E9,3.0,0.0,4.0,0.0,999.0,1
main | en,4 In Toffee Almond Tart | 4 In Toffee Almond Tart,0.0,0.0,0.6000000238418579,1.489135412E9,0.0,8.0,1.0,0.0,8.0,0.0,13.0,1.740355003E9,1.740355003E9,3.0,0.0,3.0,0.0,999.0,1
main | en,Peanut Butter Bars | Peanut Butter Bars,0.0,0.0,0.6000000238418579,1.48907331E9,0.0,7.0,1.0,0.0,6.0,2.0,12.0,1.740355126E9,1.740355126E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Beef Ravioli In Tomato And Meat Sauce | Beef Ravioli In Tomato And Meat Sauce,5.0,0.0,0.6000000238418579,1.489056225E9,0.0,53.0,1.0,0.0,43.0,24.0,71.0,1.740355247E9,1.740355247E9,4.0,1.0,4.0,5.0,999.0,0
main | en,Stevia Sugar Substitute | Stevia Sugar Substitute,2.0,0.0,0.6000000238418579,1.489053706E9,0.0,3.0,1.0,0.0,3.0,3.0,4.0,1.740356015E9,1.740356015E9,4.0,0.0,3.0,0.0,999.0,1
main | en,"Shoestring Potatoes, Potato Snacks | Shoestring Potatoes, Potato Snacks",0.0,0.0,0.5,1.489094565E9,0.0,4.0,1.0,0.0,4.0,0.0,11.0,1.587593788E9,1.734797731E9,3.0,0.0,2.0,0.0,999.0,1
main | en,"H-e-b, sugar sweetened iced tea mix, half & half | H-e-b, sugar sweetened iced tea mix, half & half",1.0,0.0,0.5,1.489076059E9,0.0,11.0,1.0,0.0,10.0,5.0,16.0,1.68691508E9,1.729918916E9,4.0,0.0,4.0,1.0,999.0,1
main | en,Cocktail Juice | Cocktail Juice,3.0,0.0,0.6625000238418579,1.489073314E9,0.0,14.0,1.0,0.0,11.0,9.0,25.0,1.740356575E9,1.740356575E9,4.0,0.0,7.0,0.0,999.0,1
main | en,Tahini | Tahini,0.0,0.0,0.887499988079071,1.489063265E9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.771892594E9,1.771892594E9,1.0,11.0,16.0,0.0,1003.0,1
main | en,Unpeeled Apricot Halves | Unpeeled Apricot Halves,0.0,0.0,0.6000000238418579,1.489063838E9,0.0,3.0,1.0,0.0,3.0,1.0,9.0,1.740357379E9,1.740357379E9,1.0,0.0,4.0,0.0,999.0,1
main | en,Bleached enriched & pre-sifted all-purpose flour | Bleached enriched & pre-sifted all-purpose flour,0.0,0.0,0.5,1.489057743E9,0.0,8.0,1.0,0.0,7.0,6.0,15.0,1.587574776E9,1.73480926E9,3.0,0.0,3.0,0.0,999.0,1
main | en,Large Ripe Olives Pitted | Large Ripe Olives Pitted,1.0,0.0,0.675000011920929,1.489063945E9,0.0,5.0,1.0,0.0,4.0,2.0,6.0,1.740357495E9,1.740357495E9,3.0,1.0,10.0,1.0,999.0,1
main | nl | en,Ground Italian Sausage | Neufchatel Cheese | Ground Italian Sausage,1.0,0.0,0.675000011920929,1.489140141E9,0.0,8.0,1.0,0.0,7.0,5.0,8.0,1.775170204E9,1.775170204E9,4.0,1.0,16.0,0.0,1003.0,1
main | en,Fruit Cocktail Juice | Fruit Cocktail Juice,1.0,0.0,0.6000000238418579,1.489094592E9,0.0,14.0,1.0,0.0,13.0,10.0,15.0,1.740357757E9,1.740357757E9,1.0,0.0,3.0,3.0,999.0,1
main | en,Black Beans | Black Beans,0.0,0.0,0.6000000238418579,1.489078487E9,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.740357899E9,1.740357899E9,1.0,0.0,4.0,0.0,999.0,1
main | en,Chicken Gravy | Chicken Gravy,5.0,0.0,0.6000000238418579,1.489067226E9,0.0,24.0,1.0,0.0,23.0,10.0,54.0,1.740358478E9,1.740358478E9,4.0,0.0,3.0,1.0,999.0,0
main | en,Meatloaf Seasoning Mix | Meatloaf Seasoning Mix,2.0,0.0,0.6000000238418579,1.489067194E9,0.0,32.0,1.0,0.0,28.0,15.0,60.0,1.740358541E9,1.740358541E9,4.0,0.0,3.0,1.0,999.0,0
main | en,Gourmet Coffee Creamer | Gourmet Coffee Creamer,5.0,0.0,0.6000000238418579,1.489141867E9,0.0,13.0,1.0,0.0,11.0,9.0,23.0,1.74035861E9,1.74035861E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Restaurant Style Tortilla Chips | Restaurant Style Tortilla Chips,0.0,0.0,0.6000000238418579,1.489074226E9,0.0,6.0,1.0,0.0,5.0,2.0,11.0,1.740359491E9,1.740359491E9,3.0,0.0,3.0,0.0,999.0,1
main | en,White Corn Tortillas | White Corn Tortillas,6.0,0.0,0.6000000238418579,1.489094198E9,0.0,13.0,1.0,0.0,11.0,10.0,19.0,1.740359535E9,1.740359535E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Whole Green Beans | Whole Green Beans,0.0,0.0,0.6000000238418579,1.489060908E9,0.0,3.0,1.0,0.0,3.0,0.0,6.0,1.740359746E9,1.740359746E9,3.0,0.0,5.0,0.0,999.0,1
main | en,Sweet Relish | Sweet Relish,5.0,0.0,0.6000000238418579,1.489061052E9,0.0,16.0,1.0,0.0,15.0,10.0,27.0,1.740359995E9,1.740359995E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Pepper Sauce | Pepper Sauce,1.0,0.0,0.6000000238418579,1.489142657E9,0.0,5.0,1.0,0.0,5.0,2.0,8.0,1.740360084E9,1.740360084E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Real Mayonnaise | Real Mayonnaise,1.0,0.0,0.6000000238418579,1.489061025E9,0.0,13.0,1.0,0.0,10.0,5.0,20.0,1.740360097E9,1.740360097E9,4.0,0.0,4.0,2.0,999.0,1
main | en,Goya adobo all purpose seasoning with cumin | Goya adobo all purpose seasoning with cumin,0.0,0.0,0.5,1.489053111E9,0.0,8.0,1.0,0.0,7.0,3.0,17.0,1.600365247E9,1.734770366E9,3.0,0.0,3.0,0.0,999.0,1
main | en,Mixed Vegetables | Mixed Vegetables,0.0,0.0,0.6625000238418579,1.489067441E9,0.0,11.0,1.0,0.0,11.0,2.0,11.0,1.776180818E9,1.776180818E9,4.0,6.0,15.0,0.0,1003.0,1
main | en,Medium Salsa | Medium Salsa,0.0,0.0,0.6000000238418579,1.489094501E9,0.0,11.0,1.0,0.0,11.0,2.0,20.0,1.740361631E9,1.740361631E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Black Licorice Twists | Black Licorice Twists,1.0,0.0,0.6625000238418579,1.489058413E9,0.0,7.0,1.0,0.0,7.0,3.0,17.0,1.740361669E9,1.740361669E9,4.0,1.0,7.0,0.0,999.0,1
main | en,"Disney, frozen, milk chocolate bar & card kit | Disney, frozen, milk chocolate bar & card kit",1.0,0.0,0.5,1.489072218E9,0.0,9.0,1.0,0.0,8.0,3.0,16.0,1.587585407E9,1.734803619E9,4.0,0.0,3.0,0.0,999.0,1
main | en,Milk Chocolate Foiled Hearts | Milk Chocolate Foiled Hearts,1.0,0.0,0.6000000238418579,1.489071482E9,0.0,9.0,1.0,0.0,8.0,3.0,16.0,1.74036183E9,1.74036183E9,4.0,0.0,3.0,0.0,999.0,1
main | en,"Trail Mix, Dark Chocolate, Cranberry | Trail Mix, Dark Chocolate, Cranberry",1.0,0.0,0.5,1.489072233E9,0.0,23.0,1.0,0.0,19.0,4.0,22.0,1.765862163E9,1.765862163E9,4.0,0.0,4.0,1.0,1002.0,1
main | en,Soft mint candy stir sticks | Soft mint candy stir sticks,1.0,0.0,0.5,1.489078485E9,0.0,4.0,1.0,0.0,4.0,1.0,8.0,1.5875899E9,1.73480031E9,4.0,0.0,2.0,0.0,999.0,1
main | en,"Big Bold Bears, Gummi Candy | Big Bold Bears, Gummi Candy",10.0,0.0,0.5,1.489135475E9,0.0,14.0,1.0,0.0,14.0,11.0,22.0,1.587627375E9,1.734795259E9,4.0,0.0,2.0,0.0,999.0,1
main | en,"Brach's, knockout hearts gummi mello, strawberry & cherry | Brach's, knockout hearts gummi mello, strawberry & cherry",7.0,0.0,0.5,1.489072253E9,0.0,16.0,1.0,0.0,13.0,9.0,34.0,1.58758543E9,1.734803601E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Pancakes Mix | Pancakes Mix,0.0,0.0,0.6000000238418579,1.489140599E9,0.0,17.0,1.0,0.0,15.0,7.0,20.0,1.740363074E9,1.740363074E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Bartlett Pear Halves In Heavy Syrup | Bartlett Pear Halves In Heavy Syrup,0.0,0.0,0.6000000238418579,1.489059896E9,0.0,4.0,1.0,0.0,4.0,1.0,7.0,1.740364523E9,1.740364523E9,3.0,0.0,3.0,0.0,999.0,1
main | en,"Weis, koo-kies!, sweetened corn cereal, with natural and artificial flavors | Weis, koo-kies!, sweetened corn cereal, with natural and artificial flavors",2.0,0.0,0.5,1.489051763E9,0.0,37.0,1.0,0.0,30.0,24.0,51.0,1.587571622E9,1.734811092E9,4.0,0.0,2.0,4.0,999.0,0
main | en,Seafood Salad | Seafood Salad,7.0,0.0,0.6000000238418579,1.489060128E9,0.0,51.0,1.0,0.0,46.0,19.0,67.0,1.740365408E9,1.740365408E9,4.0,0.0,3.0,7.0,999.0,0
main | en,Apple Pie Filling Or Topping | Apple Pie Filling Or Topping,1.0,0.0,0.6000000238418579,1.489050493E9,0.0,7.0,1.0,0.0,6.0,3.0,14.0,1.740365493E9,1.740365493E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Assorted Crepe Cookies | Assorted Crepe Cookies,1.0,0.0,0.6000000238418579,1.489074264E9,0.0,17.0,1.0,0.0,17.0,5.0,35.0,1.740365684E9,1.740365684E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Taco Seasoning Mix Original | Taco Seasoning Mix Original,2.0,0.0,0.6875,1.489062262E9,0.0,12.0,1.0,0.0,12.0,5.0,12.0,1.762904728E9,1.771278288E9,4.0,10.0,33.0,0.0,1002.0,1
main | en,Green Chile Enchilada Sauce | Green Chile Enchilada Sauce,3.0,0.0,0.574999988079071,1.489061898E9,0.0,19.0,1.0,0.0,19.0,5.0,19.0,1.761437645E9,1.761437645E9,4.0,13.0,11.0,0.0,1002.0,1
main | en,An italian tradition sparkling clementina beverage | An italian tradition sparkling clementina beverage,2.0,0.0,0.5,1.489070137E9,0.0,11.0,1.0,0.0,10.0,6.0,31.0,1.587584091E9,1.73480459E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Sparkling fruit beverages limonata/lemon | Sparkling fruit beverages limonata/lemon,1.0,0.0,0.574999988079071,1.489070139E9,0.0,5.0,1.0,0.0,5.0,2.0,12.0,1.642253599E9,1.734759548E9,4.0,1.0,11.0,0.0,999.0,1
main | en,"Braswell's, Fig Preserves | Braswell's, Fig Preserves",1.0,0.0,0.5,1.489074807E9,0.0,5.0,1.0,0.0,5.0,2.0,12.0,1.587587183E9,1.734802259E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Jelly | Jelly,1.0,0.0,0.6000000238418579,1.489090763E9,0.0,7.0,1.0,0.0,7.0,3.0,21.0,1.740366976E9,1.740366976E9,4.0,0.0,3.0,0.0,999.0,1
main | en,Dark chocolate peppermint roca | Dark chocolate peppermint roca,2.0,0.0,0.574999988079071,1.489065669E9,0.0,21.0,1.0,0.0,16.0,9.0,29.0,1.672825566E9,1.734714849E9,4.0,0.0,8.0,1.0,999.0,1
main | en,Kettle Classics Crunchy Sweet Potato Chips | Kettle Classics Crunchy Sweet Potato Chips,0.0,0.0,0.6875,1.489059792E9,0.0,3.0,1.0,0.0,3.0,1.0,2.0,1.748370388E9,1.771281823E9,3.0,11.0,11.0,1.0,1002.0,1
main | en,Bread & Butter Chips | Bread & Butter Chips,2.0,0.0,0.6000000238418579,1.489064539E9,0.0,11.0,1.0,0.0,11.0,5.0,25.0,1.740367816E9,1.740367816E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Premium ice cream | Premium ice cream,4.0,0.0,0.5,1.489063672E9,0.0,11.0,1.0,0.0,11.0,7.0,16.0,1.587578815E9,1.734807282E9,4.0,0.0,2.0,2.0,999.0,1
main | en,"Kirkwood, Oven Roasted Turkey Breast Portion | Kirkwood, Oven Roasted Turkey Breast Portion",1.0,0.0,0.5,1.489070696E9,0.0,6.0,1.0,0.0,6.0,3.0,11.0,1.587584393E9,1.707500265E9,4.0,1.0,2.0,1.0,999.0,1
main | en,Cheese Pizza In A Pocket Sandwich | Cheese Pizza In A Pocket Sandwich,0.0,0.0,0.6000000238418579,1.489141224E9,0.0,13.0,1.0,0.0,11.0,4.0,36.0,1.74036838E9,1.74036838E9,3.0,0.0,3.0,1.0,999.0,1
main | en,"Oven toasted flakes of corn cereal, oven toasted flakes of corn cereal | Oven toasted flakes of corn cereal, oven toasted flakes of corn cereal",1.0,0.0,0.5,1.489056283E9,0.0,28.0,1.0,0.0,23.0,20.0,27.0,1.772639037E9,1.772639037E9,3.0,0.0,5.0,1.0,1003.0,1
main | en,Organic Goddess Dressing | Organic Goddess Dressing,1.0,0.0,0.675000011920929,1.489144207E9,0.0,16.0,1.0,0.0,15.0,2.0,35.0,1.740368994E9,1.740368994E9,4.0,0.0,12.0,1.0,999.0,1
main | en,"Gelatin Snacks, Strawberry, Lemon Lime & Grape | Gelatin Snacks, Strawberry, Lemon Lime & Grape",6.0,0.0,0.4625000059604645,1.489070878E9,0.0,11.0,1.0,0.0,9.0,9.0,10.0,1.768598111E9,1.768598111E9,4.0,6.0,15.0,1.0,1002.0,1
main | en,Steamed Baby Beets | Steamed Baby Beets,0.0,0.0,0.6000000238418579,1.489063724E9,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.740370529E9,1.740370529E9,1.0,0.0,5.0,0.0,999.0,1
main | en,Steamed Lentils | Steamed Lentils,0.0,0.0,0.6000000238418579,1.48906835E9,0.0,3.0,1.0,0.0,3.0,1.0,3.0,1.740370545E9,1.748353609E9,4.0,0.0,3.0,0.0,1001.0,1
main | en,"Golden Gate Kitchens, Uncured Pepperoni Pizza | Golden Gate Kitchens, Uncured Pepperoni Pizza",0.0,0.0,0.5,1.489076959E9,0.0,17.0,1.0,0.0,15.0,10.0,22.0,1.626886207E9,1.734763282E9,3.0,0.0,2.0,2.0,999.0,1
main | en,"Red kidney baked beans with molasses, pork & spices, red kidney | Red kidney baked beans with molasses, pork & spices, red kidney",0.0,0.0,0.5,1.489070747E9,0.0,5.0,1.0,0.0,5.0,2.0,7.0,1.587584421E9,1.734804386E9,3.0,0.0,3.0,1.0,999.0,1
main | en,"Organic Biscuits For Teethers, Vanilla | Organic Biscuits For Teethers, Vanilla",2.0,0.0,0.4000000059604645,1.489053737E9,0.0,9.0,1.0,0.0,8.0,6.0,17.0,1.489053737E9,1.70750119E9,4.0,1.0,1.0,2.0,999.0,1
main | en,"Good & delish, probiotic fruit & nut | Good & delish, probiotic fruit & nut",3.0,0.0,0.6000000238418579,1.398350408E9,0.0,27.0,1.0,0.0,21.0,13.0,41.0,1.587580841E9,1.73480631E9,4.0,1.0,8.0,5.0,999.0,0
main | en,Gourmet Popcorn | Gourmet Popcorn,1.0,0.0,0.6000000238418579,1.489135565E9,0.0,9.0,1.0,0.0,9.0,1.0,22.0,1.740372524E9,1.740372524E9,4.0,0.0,3.0,0.0,999.0,1
main | en,19 | 19,9.0,0.0,0.4000000059604645,1.489073389E9,0.0,20.0,1.0,0.0,19.0,13.0,20.0,1.507365489E9,1.734818264E9,4.0,0.0,2.0,3.0,999.0,0
main | en,Lovely Plush Pal With Fruit Flavored Candy | Lovely Plush Pal With Fruit Flavored Candy,1.0,0.0,0.6000000238418579,1.489134356E9,0.0,7.0,1.0,0.0,6.0,5.0,10.0,1.740372588E9,1.740372588E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Peanut Butter & Grape Jelly Triangle On Wheat | Peanut Butter & Grape Jelly Triangle On Wheat,0.0,0.0,0.6000000238418579,1.489094695E9,0.0,15.0,1.0,0.0,14.0,10.0,25.0,1.740372752E9,1.740372752E9,4.0,0.0,3.0,6.0,999.0,1
main | en,Brazil Nuts Raw | Brazil Nuts Raw,0.0,0.0,0.6000000238418579,1.489072392E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.740373043E9,1.740373043E9,1.0,0.0,5.0,0.0,999.0,1
main | en,Apple pie bites | Apple pie bites,10.0,0.0,0.5,1.489057903E9,0.0,33.0,1.0,0.0,29.0,21.0,59.0,1.587574919E9,1.734809184E9,4.0,0.0,2.0,3.0,999.0,0
main | fr | en | it,Fettuccine Alfrado | Fettuccine Alfredo | Fettuccine Alfrado | Fettuccine Alfredo,0.0,1.0,1.0,1.500465313E9,0.0,6.0,1.0,0.0,5.0,2.0,5.0,1.776809791E9,1.776809791E9,3.0,2.4950000063E10,136.0,1.0,1003.0,1
main | en,Soup & Oyster Crackers | Soup & Oyster Crackers,1.0,0.0,0.675000011920929,1.489065978E9,0.0,8.0,1.0,0.0,7.0,3.0,6.0,1.765940847E9,1.771283841E9,3.0,12.0,17.0,2.0,1002.0,1
main | en,Bacon Pieces | Bacon Pieces,2.0,0.0,0.5,1.489136526E9,0.0,12.0,1.0,0.0,11.0,6.0,19.0,1.587628466E9,1.73479477E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Soup | Soup,2.0,0.0,0.5,1.489094876E9,0.0,22.0,1.0,0.0,18.0,8.0,36.0,1.563116944E9,1.734814945E9,4.0,0.0,2.0,3.0,999.0,1
main | en,"Mon cuisine, vegetarian veal style schnitzel | Mon cuisine, vegetarian veal style schnitzel",3.0,0.0,0.5,1.489058553E9,0.0,24.0,1.0,0.0,19.0,8.0,40.0,1.587575428E9,1.734808935E9,4.0,0.0,2.0,2.0,999.0,1
main | en,California Natural Pepper Jack Cheese | California Natural Pepper Jack Cheese,0.0,0.0,0.5625,1.489061455E9,0.0,4.0,1.0,0.0,4.0,2.0,3.0,1.765558308E9,1.765558308E9,3.0,0.0,8.0,1.0,1002.0,1
main | en,"Vlasic, jalapeno pepper slices, hot, hot | Vlasic, jalapeno pepper slices, hot, hot",3.0,0.0,0.6625000238418579,1.489068766E9,0.0,10.0,1.0,0.0,8.0,6.0,13.0,1.707339082E9,1.771284337E9,3.0,0.0,7.0,1.0,1002.0,1
main | en,Bourbon bbq beef jerky | Bourbon bbq beef jerky,2.0,0.0,0.5,1.489077788E9,0.0,34.0,1.0,0.0,29.0,14.0,40.0,1.587589173E9,1.734800767E9,4.0,0.0,3.0,6.0,999.0,0
main | en,Chewy granola bars | Chewy granola bars,1.0,0.0,0.5,1.489066732E9,0.0,15.0,1.0,0.0,14.0,5.0,37.0,1.587580842E9,1.734806309E9,4.0,0.0,2.0,0.0,999.0,1
main | fr,Sauce Barbecue Jack Daniel's Honey Smokehouse | Sauce Barbecue Jack Daniel's Honey Smokehouse,,0.0,0.4625000059604645,1.519748018E9,,,,,,,,1.774462465E9,1.774462465E9,,1.0,9.0,,1003.0,1
main | en | zh,Jasmine | Jasmine | 茉莉香片,0.0,0.0,0.7749999761581421,1.520297956E9,,1.0,1.0,0.0,1.0,1.0,0.0,1.64457562E9,1.729955743E9,,0.0,17.0,1.0,999.0,1
main | en,American Kobe Beef | American Kobe Beef,0.0,0.0,0.6000000238418579,1.489090457E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.740276494E9,1.740276494E9,,0.0,2.0,1.0,999.0,1
main | en,Organic Gold Potato | Organic Gold Potato,0.0,0.0,0.6000000238418579,1.489134195E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.740280005E9,1.740280005E9,,0.0,3.0,1.0,999.0,1
main | en,"100% Juice, Orange | 100% Juice, Orange",0.0,0.0,0.574999988079071,1.489074553E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.663864323E9,1.734724971E9,,0.0,10.0,1.0,999.0,1
main | en,Sundried tomato & basil wraps | Sundried tomato & basil wraps,7.0,0.0,0.5874999761581421,1.438876675E9,,29.0,1.0,0.0,28.0,19.0,25.0,1.754589369E9,1.754589369E9,4.0,0.0,15.0,4.0,1002.0,0
main | en,"Rico, Whole Okra | Rico, Whole Okra",0.0,0.0,0.4000000059604645,1.489090739E9,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.48909074E9,1.707500871E9,,0.0,1.0,0.0,999.0,1
main | fr | en,Mandarinas | Mandarinas | California Mandarins,0.0,0.0,0.6625000238418579,1.450119224E9,,1.0,1.0,0.0,1.0,1.0,1.0,1.773255814E9,1.773255814E9,1.0,2.4900000013E10,20.0,0.0,1003.0,1
main | fr,Œufs | Œufs,,0.0,0.20000000298023224,1.440265345E9,,,,,,,,1.501408235E9,1.743523528E9,,0.0,3.0,,1001.0,1
main | fr,Snack pack | Snack pack,1.0,0.0,0.38749998807907104,1.536522284E9,,11.0,1.0,0.0,10.0,3.0,10.0,1.774089728E9,1.774089728E9,4.0,3.0,14.0,1.0,1003.0,1
main | en,"K favorites, soda, orange | K favorites, soda, orange",8.0,0.0,0.5,1.48907032E9,0.0,13.0,1.0,0.0,12.0,11.0,22.0,1.587584183E9,1.734804538E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Sesame Oil | Sesame Oil,0.0,0.0,0.5,1.489141326E9,0.0,2.0,1.0,0.0,2.0,1.0,4.0,1.718830189E9,1.734414718E9,2.0,0.0,3.0,1.0,999.0,1
main | fr | en,Brown Sugar Flavour Mini-Wheats | Saveur de cassonade Mini-Wheats | Brown Sugar Flavour Mini-Wheats,2.0,0.0,0.7875000238418579,1.493237372E9,0.0,8.0,1.0,0.0,7.0,4.0,7.0,1.773051405E9,1.773051405E9,4.0,5.0,57.0,1.0,1003.0,1
main | en | fr,Chocolate Peanut Butter | Chocolate Peanut Butter | Pure prot,4.0,0.0,0.6875,1.526428083E9,1.0,29.0,1.0,0.0,28.0,28.0,5.0,1.771531219E9,1.771531219E9,4.0,2.4950000016E10,28.0,24.0,1003.0,0
main | fr,fromage amooza twists | fromage amooza twists,,0.0,0.4749999940395355,1.477396106E9,,,,,,,,1.775044631E9,1.775044631E9,,1.0,11.0,,1003.0,1
